Track Name,Method Name,Estimate Label,Window Size (s),Window Raster (s),Measurement Index,SDR (dB)
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,19,-0.29903240825318317
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,20,1.184649170565091
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,21,-6.1713443486620445
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,22,5.876975116118688
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,23,4.072887984432633
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,24,-0.6697763939099131
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,25,-4.585866015553269
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,26,4.446511733851369
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,27,-1.4670836016888589
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,28,3.6958131610523877
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,29,8.75319889708662
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,30,6.944491099893938
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,31,-1.236355798607221
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,32,7.436713988604083
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,33,7.471337921692516
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,34,3.0535396705706193
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,35,1.867220970230339
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,36,6.33798294363282
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,37,2.1037265863566823
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,38,-5.433285828129603
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,39,-4.842698953523797
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,40,1.7478782055537359
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,41,-11.561421677434465
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,42,0.6556527335884877
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,43,-0.7174334816635577
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,44,1.0721874464798993
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,45,-2.0923659503164913
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,46,6.088324989993092
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,47,-3.5293718764564797
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,48,4.055051481639108
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,49,3.7651286837388303
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,50,3.4797662349413154
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,51,5.630904515694732
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,52,6.884357470300046
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,53,3.828054505656234
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,54,1.025661312227569
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,55,0.07926605768690434
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,56,6.716790614358561
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,57,1.1079928763289073
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,58,-0.88923190421409
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,59,0.4340908009964342
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,60,4.060803171183279
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,61,0.6837614407130854
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,62,1.4338591456406868
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,63,-0.9710827728337424
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,64,-3.1980769591466873
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,65,1.9062834716089117
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,66,8.477313244372272
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,67,-4.068498910060024
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,68,2.1020486999030776
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,69,-2.539549316767131
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,70,-9.874785161824063
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,71,12.070542459298785
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,72,11.64712669907354
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,73,5.329019727831402
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,74,2.3364938334229253
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,75,6.530474422005769
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,76,5.1338025205537905
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,77,-0.5101683291100999
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,78,0.772105931187236
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,79,3.1097221590865987
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,80,3.0854280527035782
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,81,9.137666984389657
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,82,9.859213693201031
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,83,3.9390873561571915
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,84,0.8706304902872142
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,85,8.21013485505198
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,86,8.587286673210235
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,87,11.89130435300293
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,88,7.559351546295011
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,89,2.6116282152922072
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,90,1.4564306984574247
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,91,8.870701069094663
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,92,9.566429053728424
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,93,6.880330183621892
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,94,4.124099460051885
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,95,6.36495293508922
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,96,2.151144805367351
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,97,-0.011542393725504665
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,98,1.3442701735227454
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,99,3.8072280188294396
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,100,2.9540238912340704
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,101,4.333808021495857
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,102,3.520544369769842
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,103,4.344052385108089
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,104,2.010813314330058
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,105,7.533349209548108
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,106,7.878954874828058
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,107,8.87685601361395
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,108,10.56274832438797
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,109,8.30139438912921
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,110,11.380486224080276
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,111,8.441302640194419
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,112,6.625737758359297
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,113,2.8291921501025312
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,114,1.1357944106707198
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,115,6.320056654113362
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,116,1.8939900891745363
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,117,1.1630444524107868
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,118,1.4928377464401348
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.25,119,3.5619828345426785
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,0,7.772043792052061
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,1,5.213592119760138
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,2,8.539319791607817
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,3,13.164318872292839
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,4,10.415133469523807
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,5,13.868254010312103
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,6,11.184818883051964
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,7,7.644234934722015
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,8,10.992512242635327
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,9,2.7516874043893997
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,10,-2.0914301482242466
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,11,-2.8885733146716492
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,12,6.623925983608744
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,13,4.811141985908439
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,14,8.304449475544688
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,15,9.517510632051323
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,16,6.872163525394509
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,17,5.889068584116889
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,18,3.96710553576275
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,19,7.073276246691684
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,20,7.481048651423892
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,21,7.285470177076353
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,22,8.191819186782354
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,23,9.987836384342026
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,24,8.369898495382454
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,25,8.145776598948023
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,26,8.343235946654548
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,27,5.6925736280074
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,28,0.6080155599934624
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,29,-6.330432438426108
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,30,10.35872248087851
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,31,8.735394612528715
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,32,8.262291220547917
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,33,7.991649669587854
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,34,6.879389314672126
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,35,10.714912245259809
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,36,7.092533871344051
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,37,4.062157201408102
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,38,5.788234675888296
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,39,6.128236681572485
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,40,5.0968819324626224
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,41,6.502620742351284
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,42,4.559215568463827
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,43,9.555134035718751
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,44,10.75722042197497
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,45,8.9454980826615
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,46,9.444034829830514
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,47,9.978770191117368
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,48,5.215728247268203
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,49,-1.904458542155717
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,50,0.2025045363355522
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,51,2.341646979978736
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,52,2.058805384223833
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,53,10.787562266181066
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,54,11.914673125753579
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,55,12.84570151668236
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,56,4.605152853750344
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,57,1.8935273838943787
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,58,4.521464737561201
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,59,6.7084425737900935
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,60,2.1855954490316574
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,61,7.674156537686461
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,62,10.480718699805628
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,63,8.63117130469332
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,64,7.761403461336698
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,65,2.9216571205152038
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,66,6.437584790436448
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,67,3.5891943879732064
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,68,2.497538379658189
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,69,6.461267183101168
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,70,5.026732907498445
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,71,1.8426687881887716
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,72,6.30692964568053
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,73,7.455227178657663
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,74,10.510191282946233
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,75,2.144532643466351
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,76,5.470127310646715
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,77,1.8300959655736908
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,78,6.311684631295785
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,79,6.4459033451542975
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,80,5.329896869697829
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,81,8.209395740101806
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,82,9.445908659534581
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,83,7.733203352874105
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,84,2.5397244148268876
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,85,5.206429041494537
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,86,7.3350481082900245
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,87,5.2292080003340145
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,88,3.5700680327753727
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,89,4.013215347654844
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,90,3.6022182143872388
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,91,-4.925255425814622
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,92,0.5638280109364056
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,93,0.8131506738227217
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,94,-4.331921127021377
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,95,-1.919494247650702
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,96,0.28783026593405264
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,97,1.6865373770404424
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,98,2.433436486902767
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,99,0.7409826815641739
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,100,4.562168628676075
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,101,3.073052137154674
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,102,1.9721466056482626
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,103,-2.6017197415442554
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,104,2.640482838045112
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,105,2.4081622358570574
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,106,1.1863552799761017
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,107,6.029272448090726
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,108,-0.32931070925302486
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,109,-1.930446215548832
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,110,1.4907655632330064
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,111,1.3141582275713466
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,112,9.492740819319192
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,113,8.77302394978476
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,114,6.960592915001777
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,115,11.342282588571308
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,116,12.077523788886758
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,117,6.5811506856536734
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,118,6.88701336260462
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.25,0.25,119,-0.5433033997427226
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.125,0,-0.5219743464419057
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.125,1,0.15525398094748588
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.125,2,-2.7743789212018117
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.125,3,-1.8064484464833406
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.125,4,9.993310469662699
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.125,5,11.948976984232289
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.125,6,9.4580683648595
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.125,7,7.071527357981797
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.125,8,5.764277873518994
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.125,9,3.3726633450425454
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.125,10,1.1403624475828176
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.125,11,-1.875426679287978
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.125,12,-2.638498031888923
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.125,13,1.2933692491558337
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.125,14,4.771595083036241
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.125,15,6.1187192283243235
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.125,16,4.308840190173775
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.125,17,7.88513529420654
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.125,18,10.27505452683428
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.125,19,12.179618610624361
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.125,20,14.139831420076657
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.125,21,17.32169203487279
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.125,22,18.784371484415047
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.125,23,13.038881364472584
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.125,24,9.21839753066235
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.125,25,8.068858226145531
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.125,26,8.70478590110952
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.125,27,8.706340083576796
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.125,28,4.576947430331353
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.125,29,1.4869826343117882
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.125,30,-0.32712577642808277
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.125,31,0.6369698975092017
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.125,32,5.845395152229887
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.125,33,9.06482289911056
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.125,34,8.562512405568198
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.125,35,7.147177894746367
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.125,36,6.811529970129269
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.125,37,2.3930928134882463
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.125,38,-0.29903240825318317
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.125,39,-2.2762968164328683
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.125,40,1.184649170565091
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.125,41,1.101564447450418
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.125,42,-6.1713443486620445
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.125,43,2.7036803593642156
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.125,44,5.876975116118688
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.125,45,5.077594182623888
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.125,46,4.072887984432633
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.125,47,0.683868309726555
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.125,48,-0.6697763939099131
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.125,49,-1.3643043387439515
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.125,50,-4.585866015553269
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.125,51,3.1805036562517532
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.125,52,4.446511733851369
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.125,53,2.7579418912705957
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.125,54,-1.4670836016888589
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.125,55,-8.307312446979772
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.125,56,3.6958131610523877
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.125,57,6.236536625237052
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.125,58,8.75319889708662
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.25,0.125,59,10.636297042609982
